sample_ID	expr	species	cell_type
marmosetbi00723	94.509040622896	Marmoset	Lamp52
humanH183000124	1007.87160339433	Human	Lamp5Lhx61
humanH183000224	818.524263267772	Human	Lamp5Lhx61
humanH193000124	796.230605413294	Human	Lamp5Lhx61
humanH193000224	671.477020614234	Human	Lamp5Lhx61
humanH200102323	748.514207241008	Human	Lamp5Lhx61
chimpC193200124	567.22305002334	Chimp	Lamp5Lhx61
chimpC193200224	742.458336669634	Chimp	Lamp5Lhx61
chimpC193200324	681.905845749937	Chimp	Lamp5Lhx61
chimpC193200424	653.020855956652	Chimp	Lamp5Lhx61
chimpC193200524	591.696330695311	Chimp	Lamp5Lhx61
chimpC193200623	452.058646918208	Chimp	Lamp5Lhx61
chimpC193200724	650.246102368066	Chimp	Lamp5Lhx61
gorillaG193200124	596.232408950902	Gorilla	Lamp5Lhx61
gorillaG193200224	769.477912931789	Gorilla	Lamp5Lhx61
gorillaG203200124	374.039006646753	Gorilla	Lamp5Lhx61
gorillaG203200224	497.186556932357	Gorilla	Lamp5Lhx61
rhesusQ192601024	1249.55854254893	Rhesus	Lamp5Lhx61
rhesusQ192601124	1128.5074507652	Rhesus	Lamp5Lhx61
rhesusQ192601524	818.292261840774	Rhesus	Lamp5Lhx61
marmosetbi00524	1502.88934074686	Marmoset	Lamp5Lhx61
marmosetbi00624	755.968960384664	Marmoset	Lamp5Lhx61
marmosetbi00724	811.852521147039	Marmoset	Lamp5Lhx61
humanH183000125	8.87542908421066	Human	MicroPVM1
humanH183000225	2.51715100635202	Human	MicroPVM1
humanH193000125	4.06665025227235	Human	MicroPVM1
humanH193000225	1.48554831317649	Human	MicroPVM1
humanH200102324	0	Human	MicroPVM1
chimpC193200125	11.9629783039213	Chimp	MicroPVM1
chimpC193200225	10.7643183492972	Chimp	MicroPVM1
chimpC193200325	13.8235046515793	Chimp	MicroPVM1
chimpC193200425	10.531630346786	Chimp	MicroPVM1
chimpC193200525	8.41467229563139	Chimp	MicroPVM1
chimpC193200624	8.66181321050308	Chimp	MicroPVM1
chimpC193200725	7.63991025317302	Chimp	MicroPVM1
gorillaG193200125	24.1952068620278	Gorilla	MicroPVM1
gorillaG193200225	93.0325232652799	Gorilla	MicroPVM1
gorillaG203200125	15.638007129292	Gorilla	MicroPVM1
gorillaG203200225	45.4523673275664	Gorilla	MicroPVM1
rhesusQ192601025	17.5115568146621	Rhesus	MicroPVM1
rhesusQ192601125	10.942919267378	Rhesus	MicroPVM1
rhesusQ192601525	7.07362593784307	Rhesus	MicroPVM1
marmosetbi00525	22.0732427129392	Marmoset	MicroPVM1
marmosetbi00625	75.8868591753809	Marmoset	MicroPVM1
marmosetbi00725	86.9785859528083	Marmoset	MicroPVM1
humanH183000226	37.3739365644718	Human	OPC1
humanH193000126	48.9037139578567	Human	OPC1
humanH193000226	26.7961915144458	Human	OPC1
chimpC193200126	11.3848462756565	Chimp	OPC1
chimpC193200226	33.5984349630788	Chimp	OPC1
chimpC193200326	60.0850990166704	Chimp	OPC1
chimpC193200426	14.0872117678662	Chimp	OPC1
chimpC193200526	31.170703985938	Chimp	OPC1
chimpC193200625	16.1589727234866	Chimp	OPC1
chimpC193200726	24.8366326170981	Chimp	OPC1
gorillaG193200126	72.682961709848	Gorilla	OPC1
gorillaG193200226	73.072381732553	Gorilla	OPC1
gorillaG203200126	54.9079587560024	Gorilla	OPC1
gorillaG203200226	74.8676555466432	Gorilla	OPC1
rhesusQ192601026	41.9751510183809	Rhesus	OPC1
rhesusQ192601126	47.5736309078238	Rhesus	OPC1
rhesusQ192601526	37.6310876065093	Rhesus	OPC1
marmosetbi00526	15.1253640580277	Marmoset	OPC1
marmosetbi00626	17.8960558916801	Marmoset	OPC1
marmosetbi00726	48.1086258969033	Marmoset	OPC1
humanH183000126	137.228352003178	Human	OPC2
humanH183000227	220.14939599388	Human	OPC2
humanH193000127	261.377157366399	Human	OPC2
humanH193000227	203.913648806497	Human	OPC2
humanH200102325	58.8644944419189	Human	OPC2
chimpC193200127	252.314388151273	Chimp	OPC2
chimpC193200227	231.377532991093	Chimp	OPC2
chimpC193200327	222.064413521225	Chimp	OPC2
chimpC193200427	201.556119416725	Chimp	OPC2
chimpC193200527	239.78870063256	Chimp	OPC2
chimpC193200626	194.487093277169	Chimp	OPC2
chimpC193200727	231.783044746447	Chimp	OPC2
gorillaG193200127	222.711086837249	Gorilla	OPC2
gorillaG193200227	209.197305725401	Gorilla	OPC2
gorillaG203200127	228.438627162721	Gorilla	OPC2
gorillaG203200227	213.827466679434	Gorilla	OPC2
rhesusQ192601027	254.409932216308	Rhesus	OPC2
rhesusQ192601127	210.278137403353	Rhesus	OPC2
rhesusQ192601527	187.841301341124	Rhesus	OPC2
marmosetbi00527	235.745390768083	Marmoset	OPC2
marmosetbi00627	237.171615992685	Marmoset	OPC2
marmosetbi00727	236.541695912744	Marmoset	OPC2
humanH183000127	8.67461605223036	Human	Oligo1
humanH183000228	0.900906392257205	Human	Oligo1
humanH193000128	2.8172674053011	Human	Oligo1
humanH193000228	0	Human	Oligo1
humanH200102326	0	Human	Oligo1
chimpC193200128	9.75221165088633	Chimp	Oligo1
chimpC193200228	7.82478503504602	Chimp	Oligo1
chimpC193200328	4.39391097475571	Chimp	Oligo1
chimpC193200428	4.28271841323431	Chimp	Oligo1
chimpC193200528	7.68104220705739	Chimp	Oligo1
chimpC193200627	12.9507233488722	Chimp	Oligo1
chimpC193200728	11.2860264449607	Chimp	Oligo1
gorillaG193200128	9.36453695433681	Gorilla	Oligo1
gorillaG193200228	2.13713260942195	Gorilla	Oligo1
gorillaG203200128	1.2734983956076	Gorilla	Oligo1
gorillaG203200228	2.78123989858245	Gorilla	Oligo1
rhesusQ192601028	24.3835427784782	Rhesus	Oligo1
rhesusQ192601128	23.0666893269221	Rhesus	Oligo1
rhesusQ192601528	10.4299814552235	Rhesus	Oligo1
marmosetbi00528	7.11700200160842	Marmoset	Oligo1
marmosetbi00628	9.66159393841639	Marmoset	Oligo1
marmosetbi00728	6.69486914202621	Marmoset	Oligo1
humanH183000128	953.352842533248	Human	Pax61
humanH183000229	323.512641835487	Human	Pax61
humanH193000129	416.980056682237	Human	Pax61
humanH193000229	341.472210567835	Human	Pax61
humanH200102327	591.530211495621	Human	Pax61
chimpC193200129	542.074974870563	Chimp	Pax61
chimpC193200229	599.819147784005	Chimp	Pax61
chimpC193200329	419.52892870845	Chimp	Pax61
chimpC193200429	472.445825564107	Chimp	Pax61
chimpC193200529	450.94982279277	Chimp	Pax61
chimpC193200628	435.908691245729	Chimp	Pax61
chimpC193200729	596.432848353601	Chimp	Pax61
gorillaG193200129	322.106946198042	Gorilla	Pax61
gorillaG193200229	402.855117015809	Gorilla	Pax61
gorillaG203200129	314.55686639437	Gorilla	Pax61
gorillaG203200229	361.736827338403	Gorilla	Pax61
rhesusQ192601029	698.584114097013	Rhesus	Pax61
rhesusQ192601129	480.102307236942	Rhesus	Pax61
rhesusQ192601529	385.854977757647	Rhesus	Pax61
marmosetbi00529	357.415112031655	Marmoset	Pax61
marmosetbi00629	254.193144085605	Marmoset	Pax61
marmosetbi00729	276.614846615788	Marmoset	Pax61
humanH183000129	93.5865822750687	Human	Pax62
humanH183000230	84.5880431639245	Human	Pax62
humanH193000130	121.54262351983	Human	Pax62
humanH193000230	96.6079924727901	Human	Pax62
chimpC193200130	90.8736459867878	Chimp	Pax62
chimpC193200230	153.247232479735	Chimp	Pax62
chimpC193200330	108.981313967923	Chimp	Pax62
chimpC193200430	128.198690843179	Chimp	Pax62
chimpC193200530	77.0940383068467	Chimp	Pax62
chimpC193200629	72.733940949385	Chimp	Pax62
chimpC193200730	264.568368126472	Chimp	Pax62
gorillaG193200130	99.5488959613506	Gorilla	Pax62
gorillaG193200230	95.690665026735	Gorilla	Pax62
gorillaG203200130	60.5429167686706	Gorilla	Pax62
gorillaG203200230	167.255713689927	Gorilla	Pax62
rhesusQ192601030	361.067982659522	Rhesus	Pax62
rhesusQ192601130	216.644800008896	Rhesus	Pax62
rhesusQ192601530	167.527943924507	Rhesus	Pax62
marmosetbi00530	94.3960417571699	Marmoset	Pax62
marmosetbi00630	97.8584333139429	Marmoset	Pax62
marmosetbi00730	123.492217573526	Marmoset	Pax62
humanH183000130	242.691276268196	Human	Pvalb1
humanH183000231	225.399426775057	Human	Pvalb1
humanH193000131	237.361846233093	Human	Pvalb1
humanH193000231	230.792676956192	Human	Pvalb1
humanH200102328	280.482944329462	Human	Pvalb1
chimpC193200131	138.029330468606	Chimp	Pvalb1
chimpC193200231	197.031580248379	Chimp	Pvalb1
chimpC193200331	244.810795471148	Chimp	Pvalb1
chimpC193200431	190.354113010933	Chimp	Pvalb1
chimpC193200531	223.537096698012	Chimp	Pvalb1
chimpC193200630	119.711510307311	Chimp	Pvalb1
chimpC193200731	181.68099630211	Chimp	Pvalb1
gorillaG193200131	273.716808512506	Gorilla	Pvalb1
gorillaG193200231	258.924118409055	Gorilla	Pvalb1
gorillaG203200131	181.103357126237	Gorilla	Pvalb1
gorillaG203200231	147.219407803998	Gorilla	Pvalb1
rhesusQ192601031	355.857075841645	Rhesus	Pvalb1
rhesusQ192601131	310.866297870004	Rhesus	Pvalb1
rhesusQ192601531	331.932892443638	Rhesus	Pvalb1
marmosetbi00531	365.849109180765	Marmoset	Pvalb1
marmosetbi00631	372.774139857586	Marmoset	Pvalb1
marmosetbi00731	436.336789355974	Marmoset	Pvalb1
humanH183000131	156.441967291175	Human	Pvalb2
humanH183000232	128.823590597982	Human	Pvalb2
humanH193000132	108.782004426243	Human	Pvalb2
humanH193000232	124.875154332113	Human	Pvalb2
humanH200102329	134.067594237968	Human	Pvalb2
chimpC193200132	165.952248092994	Chimp	Pvalb2
chimpC193200232	249.80913162405	Chimp	Pvalb2
chimpC193200332	197.335383735598	Chimp	Pvalb2
chimpC193200432	182.967923276634	Chimp	Pvalb2
chimpC193200532	246.420539199868	Chimp	Pvalb2
chimpC193200631	258.540521091313	Chimp	Pvalb2
chimpC193200732	184.714855442584	Chimp	Pvalb2
gorillaG193200132	170.717204735136	Gorilla	Pvalb2
gorillaG193200232	116.79075602064	Gorilla	Pvalb2
gorillaG203200132	120.990844979548	Gorilla	Pvalb2
gorillaG203200232	114.340824988386	Gorilla	Pvalb2
rhesusQ192601032	345.964851874486	Rhesus	Pvalb2
rhesusQ192601132	325.521573167704	Rhesus	Pvalb2
rhesusQ192601532	308.952544342213	Rhesus	Pvalb2
marmosetbi00532	326.971652817648	Marmoset	Pvalb2
marmosetbi00632	248.609123966231	Marmoset	Pvalb2
marmosetbi00732	269.600297579052	Marmoset	Pvalb2
humanH183000132	952.79129194394	Human	Pvalb3
humanH183000233	828.486200864363	Human	Pvalb3
humanH193000133	834.960279860771	Human	Pvalb3
humanH193000233	878.248013937308	Human	Pvalb3
humanH200102330	745.786528540944	Human	Pvalb3
chimpC193200133	646.371434203771	Chimp	Pvalb3
chimpC193200233	799.401977257685	Chimp	Pvalb3
chimpC193200333	831.319535283186	Chimp	Pvalb3
chimpC193200433	554.154747051863	Chimp	Pvalb3
chimpC193200533	654.066609507204	Chimp	Pvalb3
chimpC193200632	538.554303212591	Chimp	Pvalb3
chimpC193200733	703.204916825843	Chimp	Pvalb3
gorillaG193200133	495.25225557429	Gorilla	Pvalb3
gorillaG193200233	630.684851172169	Gorilla	Pvalb3
gorillaG203200133	463.982334960522	Gorilla	Pvalb3
gorillaG203200233	546.180410723972	Gorilla	Pvalb3
rhesusQ192601033	902.5975805399	Rhesus	Pvalb3
rhesusQ192601133	789.549832044445	Rhesus	Pvalb3
rhesusQ192601533	896.992320641747	Rhesus	Pvalb3
marmosetbi00533	174.499860412052	Marmoset	Pvalb3
marmosetbi00633	243.617389883917	Marmoset	Pvalb3
marmosetbi00733	266.235142310933	Marmoset	Pvalb3
humanH183000133	1110.13821544202	Human	Pvalb4
humanH183000234	711.847745957004	Human	Pvalb4
humanH193000134	877.281542398209	Human	Pvalb4
humanH193000234	798.186538307238	Human	Pvalb4
humanH200102331	830.999789102816	Human	Pvalb4
chimpC193200134	686.041261138215	Chimp	Pvalb4
chimpC193200234	944.329573009044	Chimp	Pvalb4
chimpC193200334	843.857092175968	Chimp	Pvalb4
chimpC193200434	680.068878786233	Chimp	Pvalb4
chimpC193200534	767.031943646727	Chimp	Pvalb4
chimpC193200633	727.193637780143	Chimp	Pvalb4
chimpC193200734	811.441385195764	Chimp	Pvalb4
gorillaG193200134	808.345455133828	Gorilla	Pvalb4
gorillaG193200234	769.985755042016	Gorilla	Pvalb4
gorillaG203200134	652.442494684278	Gorilla	Pvalb4
gorillaG203200234	743.292058733968	Gorilla	Pvalb4
rhesusQ192601034	894.207394840216	Rhesus	Pvalb4
rhesusQ192601134	966.06044624005	Rhesus	Pvalb4
rhesusQ192601534	742.246013673733	Rhesus	Pvalb4
marmosetbi00534	607.002251212739	Marmoset	Pvalb4
marmosetbi00634	674.675692018404	Marmoset	Pvalb4
marmosetbi00734	638.216412700572	Marmoset	Pvalb4
humanH183000134	83.3563813107713	Human	Sncg1
humanH183000235	115.057512776645	Human	Sncg1
humanH193000135	145.640681280083	Human	Sncg1
humanH193000235	118.55436181564	Human	Sncg1
chimpC193200135	282.145739691779	Chimp	Sncg1
chimpC193200235	270.421520657483	Chimp	Sncg1
chimpC193200335	268.910584472707	Chimp	Sncg1
chimpC193200435	251.875986555756	Chimp	Sncg1
chimpC193200535	287.077371905444	Chimp	Sncg1
chimpC193200634	225.470877586431	Chimp	Sncg1
chimpC193200735	351.524380440345	Chimp	Sncg1
gorillaG193200135	155.620733251637	Gorilla	Sncg1
gorillaG193200235	239.097525957747	Gorilla	Sncg1
gorillaG203200135	177.836714841085	Gorilla	Sncg1
gorillaG203200235	181.366700916406	Gorilla	Sncg1
rhesusQ192601035	190.895280835821	Rhesus	Sncg1
rhesusQ192601135	229.404358258336	Rhesus	Sncg1
rhesusQ192601535	190.598672798828	Rhesus	Sncg1
marmosetbi00535	143.712599078359	Marmoset	Sncg1
marmosetbi00635	141.208742854583	Marmoset	Sncg1
marmosetbi00735	129.271246083364	Marmoset	Sncg1
humanH183000135	244.236878092463	Human	Sncg2
humanH183000236	225.541478627529	Human	Sncg2
humanH193000136	243.037698057574	Human	Sncg2
humanH193000236	253.889054080586	Human	Sncg2
chimpC193200136	441.741705132426	Chimp	Sncg2
chimpC193200236	365.796613488989	Chimp	Sncg2
chimpC193200336	381.465042886883	Chimp	Sncg2
chimpC193200436	361.670370793031	Chimp	Sncg2
chimpC193200536	484.776781647155	Chimp	Sncg2
chimpC193200635	348.230883396591	Chimp	Sncg2
chimpC193200736	489.435667937746	Chimp	Sncg2
gorillaG193200136	322.741057916003	Gorilla	Sncg2
gorillaG193200236	386.069709553734	Gorilla	Sncg2
gorillaG203200136	237.889035293945	Gorilla	Sncg2
gorillaG203200236	343.724276149726	Gorilla	Sncg2
rhesusQ192601036	540.867704390325	Rhesus	Sncg2
rhesusQ192601136	397.022182737396	Rhesus	Sncg2
rhesusQ192601536	424.190488521593	Rhesus	Sncg2
marmosetbi00536	269.105749930981	Marmoset	Sncg2
marmosetbi00636	213.138738158581	Marmoset	Sncg2
marmosetbi00736	209.735031568685	Marmoset	Sncg2
humanH183000136	221.057705436926	Human	Sncg3
humanH183000237	189.978022819043	Human	Sncg3
humanH193000137	318.094211329381	Human	Sncg3
humanH193000237	256.48217005563	Human	Sncg3
humanH200102332	350.345029917345	Human	Sncg3
chimpC193200137	310.15215794958	Chimp	Sncg3
chimpC193200237	311.58717779587	Chimp	Sncg3
chimpC193200337	301.606795047235	Chimp	Sncg3
chimpC193200437	345.382100168839	Chimp	Sncg3
chimpC193200537	271.273386183096	Chimp	Sncg3
chimpC193200636	257.159933045321	Chimp	Sncg3
chimpC193200737	346.897502189623	Chimp	Sncg3
gorillaG193200137	291.452604818438	Gorilla	Sncg3
gorillaG193200237	511.139417423372	Gorilla	Sncg3
gorillaG203200137	430.269852797745	Gorilla	Sncg3
gorillaG203200237	329.215369951416	Gorilla	Sncg3
rhesusQ192601037	705.749745600717	Rhesus	Sncg3
rhesusQ192601137	419.786336433126	Rhesus	Sncg3
rhesusQ192601537	353.719370453343	Rhesus	Sncg3
marmosetbi00537	386.272918016499	Marmoset	Sncg3
marmosetbi00637	254.772973835722	Marmoset	Sncg3
marmosetbi00737	324.157796392039	Marmoset	Sncg3
humanH183000137	307.711278915802	Human	Sst1
humanH183000238	231.624923792054	Human	Sst1
humanH193000138	239.816798200796	Human	Sst1
humanH193000238	221.238053371514	Human	Sst1
humanH200102333	214.813140544072	Human	Sst1
chimpC193200138	231.188462644642	Chimp	Sst1
chimpC193200238	267.329218276303	Chimp	Sst1
chimpC193200338	379.329858893249	Chimp	Sst1
chimpC193200438	392.699757633845	Chimp	Sst1
chimpC193200538	235.991778061369	Chimp	Sst1
chimpC193200637	171.009800555985	Chimp	Sst1
chimpC193200738	284.586083004425	Chimp	Sst1
gorillaG193200138	335.051167335533	Gorilla	Sst1
gorillaG193200238	116.616947212611	Gorilla	Sst1
gorillaG203200138	239.969240989117	Gorilla	Sst1
gorillaG203200238	337.916385808686	Gorilla	Sst1
rhesusQ192601038	716.893065004326	Rhesus	Sst1
rhesusQ192601138	514.639627590726	Rhesus	Sst1
rhesusQ192601538	357.972930363905	Rhesus	Sst1
marmosetbi00538	368.758743700616	Marmoset	Sst1
marmosetbi00638	260.160892580398	Marmoset	Sst1
marmosetbi00738	325.329276551711	Marmoset	Sst1
humanH183000138	556.076760428095	Human	Sst2
humanH183000239	585.507724978854	Human	Sst2
humanH193000139	619.118801059451	Human	Sst2
humanH193000239	455.166289467685	Human	Sst2
humanH200102334	669.162434439107	Human	Sst2
chimpC193200139	408.054345828253	Chimp	Sst2
chimpC193200239	645.885136349929	Chimp	Sst2
chimpC193200339	795.249567925398	Chimp	Sst2
chimpC193200439	437.053095319101	Chimp	Sst2
chimpC193200539	354.466220249759	Chimp	Sst2
chimpC193200638	450.235952871537	Chimp	Sst2
chimpC193200739	577.064890522971	Chimp	Sst2
gorillaG193200139	548.579404984251	Gorilla	Sst2
gorillaG193200239	705.596522358018	Gorilla	Sst2
gorillaG203200139	595.095457574697	Gorilla	Sst2
gorillaG203200239	748.699579664589	Gorilla	Sst2
rhesusQ192601039	995.166771136023	Rhesus	Sst2
rhesusQ192601139	1015.17620441162	Rhesus	Sst2
rhesusQ192601539	521.165885968862	Rhesus	Sst2
marmosetbi00539	548.998499472543	Marmoset	Sst2
marmosetbi00639	482.868463297953	Marmoset	Sst2
marmosetbi00739	690.038690661507	Marmoset	Sst2
humanH183000139	1323.9375946364	Human	Sst3
humanH183000240	846.741431433837	Human	Sst3
humanH193000140	1054.0033726273	Human	Sst3
humanH193000240	1008.12653356483	Human	Sst3
humanH200102335	972.777198692857	Human	Sst3
chimpC193200140	1085.5015216295	Chimp	Sst3
chimpC193200240	1104.81725626408	Chimp	Sst3
chimpC193200340	1045.8295794946	Chimp	Sst3
chimpC193200440	723.563458264211	Chimp	Sst3
chimpC193200540	1105.18015623498	Chimp	Sst3
chimpC193200639	634.988081983582	Chimp	Sst3
chimpC193200740	865.336206733043	Chimp	Sst3
gorillaG193200140	1283.06690764441	Gorilla	Sst3
gorillaG193200240	1052.31859897677	Gorilla	Sst3
gorillaG203200140	613.256685154451	Gorilla	Sst3
gorillaG203200240	1392.31696209272	Gorilla	Sst3
rhesusQ192601040	1557.43540348862	Rhesus	Sst3
rhesusQ192601140	1168.54132540738	Rhesus	Sst3
rhesusQ192601540	693.574816489351	Rhesus	Sst3
marmosetbi00540	883.007370004202	Marmoset	Sst3
marmosetbi00640	642.974256054431	Marmoset	Sst3
marmosetbi00740	807.326026750794	Marmoset	Sst3
humanH183000140	777.73811998377	Human	Sst4
humanH183000241	601.758004451318	Human	Sst4
humanH193000141	770.157120177478	Human	Sst4
humanH193000241	642.292999488237	Human	Sst4
humanH200102336	829.266895837992	Human	Sst4
chimpC193200141	983.062445858086	Chimp	Sst4
chimpC193200241	1140.97046463723	Chimp	Sst4
chimpC193200341	891.664469790543	Chimp	Sst4
chimpC193200441	782.115897733405	Chimp	Sst4
chimpC193200541	1006.19014246789	Chimp	Sst4
chimpC193200640	619.2722647014	Chimp	Sst4
chimpC193200741	910.683880785527	Chimp	Sst4
gorillaG193200141	981.231904199019	Gorilla	Sst4
gorillaG193200241	994.644517115072	Gorilla	Sst4
gorillaG203200141	618.294156084268	Gorilla	Sst4
gorillaG203200241	795.131079708992	Gorilla	Sst4
rhesusQ192601041	1410.82872949616	Rhesus	Sst4
rhesusQ192601141	1041.2547711769	Rhesus	Sst4
rhesusQ192601541	793.043258746089	Rhesus	Sst4
marmosetbi00541	434.555573217942	Marmoset	Sst4
marmosetbi00641	331.988450666299	Marmoset	Sst4
marmosetbi00741	429.234338000097	Marmoset	Sst4
humanH183000141	665.044515803455	Human	Sst5
humanH183000242	482.386626953165	Human	Sst5
humanH193000142	444.259308038087	Human	Sst5
humanH193000242	396.732700023056	Human	Sst5
humanH200102337	657.813861331281	Human	Sst5
chimpC193200142	441.081028796649	Chimp	Sst5
chimpC193200242	727.42398508095	Chimp	Sst5
chimpC193200342	532.802122108416	Chimp	Sst5
chimpC193200442	518.672714540633	Chimp	Sst5
chimpC193200542	419.175797845111	Chimp	Sst5
chimpC193200641	448.053906501683	Chimp	Sst5
chimpC193200742	583.203176634301	Chimp	Sst5
gorillaG193200142	627.134582743797	Gorilla	Sst5
gorillaG193200242	704.870298317351	Gorilla	Sst5
gorillaG203200142	372.311692765351	Gorilla	Sst5
gorillaG203200242	576.6692595126	Gorilla	Sst5
rhesusQ192601042	906.122779368677	Rhesus	Sst5
rhesusQ192601142	777.540912244235	Rhesus	Sst5
rhesusQ192601542	523.303028233136	Rhesus	Sst5
marmosetbi00542	433.093228577022	Marmoset	Sst5
marmosetbi00642	240.323131153568	Marmoset	Sst5
marmosetbi00742	300.478332795342	Marmoset	Sst5
humanH183000142	176.633509763616	Human	Sst6
humanH183000243	458.868908521129	Human	Sst6
humanH193000143	495.821346482694	Human	Sst6
humanH193000243	452.595703597666	Human	Sst6
humanH200102338	226.458595085617	Human	Sst6
chimpC193200143	279.389361362512	Chimp	Sst6
chimpC193200243	257.278816281077	Chimp	Sst6
chimpC193200343	244.28157580451	Chimp	Sst6
chimpC193200443	235.395760296836	Chimp	Sst6
chimpC193200543	372.720151376513	Chimp	Sst6
chimpC193200642	317.772195667951	Chimp	Sst6
chimpC193200743	324.337233889381	Chimp	Sst6
gorillaG193200143	479.584104600049	Gorilla	Sst6
gorillaG193200243	457.545099054856	Gorilla	Sst6
gorillaG203200143	318.861919313811	Gorilla	Sst6
gorillaG203200243	448.079235224493	Gorilla	Sst6
rhesusQ192601043	775.160317712259	Rhesus	Sst6
rhesusQ192601143	626.41167290712	Rhesus	Sst6
rhesusQ192601543	385.601296969146	Rhesus	Sst6
marmosetbi00543	251.701465696422	Marmoset	Sst6
marmosetbi00643	222.691582849498	Marmoset	Sst6
marmosetbi00743	269.675214600129	Marmoset	Sst6
humanH183000143	471.322527754141	Human	Sst7
humanH183000244	658.108420742207	Human	Sst7
humanH193000144	661.025700303328	Human	Sst7
humanH193000244	572.989085290654	Human	Sst7
humanH200102339	327.485981175945	Human	Sst7
chimpC193200144	496.638724399853	Chimp	Sst7
chimpC193200244	724.086799436913	Chimp	Sst7
chimpC193200344	471.682894336288	Chimp	Sst7
chimpC193200444	459.336434870893	Chimp	Sst7
chimpC193200544	554.930116919889	Chimp	Sst7
chimpC193200643	483.135816025361	Chimp	Sst7
chimpC193200744	530.317553382086	Chimp	Sst7
gorillaG193200144	662.327721160226	Gorilla	Sst7
gorillaG193200244	570.797933767837	Gorilla	Sst7
gorillaG203200144	361.489760576833	Gorilla	Sst7
gorillaG203200244	654.324177009394	Gorilla	Sst7
rhesusQ192601044	994.229760656542	Rhesus	Sst7
rhesusQ192601144	742.948125030628	Rhesus	Sst7
rhesusQ192601544	455.056690241664	Rhesus	Sst7
marmosetbi00544	456.137334035757	Marmoset	Sst7
marmosetbi00644	340.537405993983	Marmoset	Sst7
marmosetbi00744	418.894333769296	Marmoset	Sst7
humanH183000144	800.97649226006	Human	Sst8
humanH183000245	646.518903076152	Human	Sst8
humanH193000145	629.19116274922	Human	Sst8
humanH193000245	682.271460903178	Human	Sst8
humanH200102340	847.203556055178	Human	Sst8
chimpC193200145	820.328381229926	Chimp	Sst8
chimpC193200245	1184.9648517874	Chimp	Sst8
chimpC193200345	1265.66688431843	Chimp	Sst8
chimpC193200445	819.136585725135	Chimp	Sst8
chimpC193200545	728.991137195635	Chimp	Sst8
chimpC193200644	503.82875730687	Chimp	Sst8
chimpC193200745	646.757436942899	Chimp	Sst8
gorillaG193200145	1183.52120526927	Gorilla	Sst8
gorillaG193200245	904.031745900154	Gorilla	Sst8
gorillaG203200145	812.148751436649	Gorilla	Sst8
gorillaG203200245	834.899629238933	Gorilla	Sst8
rhesusQ192601045	1647.14876072701	Rhesus	Sst8
rhesusQ192601145	1155.75974489994	Rhesus	Sst8
rhesusQ192601545	718.430731982999	Rhesus	Sst8
marmosetbi00545	1109.89104459619	Marmoset	Sst8
marmosetbi00645	1180.59359815286	Marmoset	Sst8
marmosetbi00745	1191.55964842184	Marmoset	Sst8
humanH183000145	856.87264399161	Human	Sst9
humanH183000246	730.219707885873	Human	Sst9
humanH193000146	794.438571175014	Human	Sst9
humanH193000246	683.841949391328	Human	Sst9
humanH200102341	785.481132343659	Human	Sst9
chimpC193200146	608.513108017179	Chimp	Sst9
chimpC193200246	658.453007575222	Chimp	Sst9
chimpC193200346	663.688295087716	Chimp	Sst9
chimpC193200446	518.255653430495	Chimp	Sst9
chimpC193200546	557.989950480232	Chimp	Sst9
chimpC193200645	489.150501021357	Chimp	Sst9
chimpC193200746	615.314091946649	Chimp	Sst9
gorillaG193200146	965.932532142774	Gorilla	Sst9
gorillaG193200246	605.13040053437	Gorilla	Sst9
gorillaG203200146	455.671295847825	Gorilla	Sst9
gorillaG203200246	939.65117853456	Gorilla	Sst9
rhesusQ192601046	991.62169289513	Rhesus	Sst9
rhesusQ192601146	943.955363880022	Rhesus	Sst9
rhesusQ192601546	582.472969087311	Rhesus	Sst9
marmosetbi00546	490.490226918765	Marmoset	Sst9
marmosetbi00646	368.114110128466	Marmoset	Sst9
marmosetbi00746	553.876647396129	Marmoset	Sst9
humanH183000146	53.1311883806422	Human	SstChodl1
humanH183000247	61.7120198896659	Human	SstChodl1
humanH193000147	57.2892644907024	Human	SstChodl1
humanH193000247	75.9716555050433	Human	SstChodl1
humanH200102342	17.0214798655643	Human	SstChodl1
chimpC193200147	18.4802633543602	Chimp	SstChodl1
chimpC193200247	41.3477076232118	Chimp	SstChodl1
chimpC193200347	55.1841920120324	Chimp	SstChodl1
chimpC193200447	24.6683100802852	Chimp	SstChodl1
chimpC193200547	15.348818836531	Chimp	SstChodl1
chimpC193200646	0	Chimp	SstChodl1
chimpC193200747	23.2525178779688	Chimp	SstChodl1
gorillaG193200147	79.189945113021	Gorilla	SstChodl1
gorillaG193200247	75.7158265633689	Gorilla	SstChodl1
gorillaG203200147	82.5304695685031	Gorilla	SstChodl1
gorillaG203200247	68.0302146320495	Gorilla	SstChodl1
rhesusQ192601047	137.862529775109	Rhesus	SstChodl1
rhesusQ192601147	145.14547710553	Rhesus	SstChodl1
rhesusQ192601547	96.2072441605887	Rhesus	SstChodl1
marmosetbi00547	68.0536659343811	Marmoset	SstChodl1
marmosetbi00647	71.9245929054948	Marmoset	SstChodl1
marmosetbi00747	83.6505090216201	Marmoset	SstChodl1
humanH183000147	149.621739825612	Human	VLMC1
humanH183000248	86.6545938250584	Human	VLMC1
humanH193000148	77.396037631071	Human	VLMC1
